nombre,tiempo-r1,tiempo-r2,TiempoTotal,tiempo-R 0,decision-t 0,jugador en turno  0,tiempo-R 1,decision-t 1,jugador en turno  1,tiempo-R 2,decision-t 2,jugador en turno  2,tiempo-R 3,decision-t 3,jugador en turno  3,tiempo-R 4,decision-t 4,jugador en turno  4,tiempo-R 5,decision-t 5,jugador en turno  5,tiempo-R 6,decision-t 6,jugador en turno  6,tiempo-R 7,decision-t 7,jugador en turno  7,tiempo-R 8,decision-t 8,jugador en turno  8,tiempo-R 9,decision-t 9,jugador en turno  9,tiempo-R 10,decision-t 10,jugador en turno  10,tiempo-R 11,decision-t 11,jugador en turno  11,tiempo-R 12,decision-t 12,jugador en turno  12,tiempo-R 13,decision-t 13,jugador en turno  13,tiempo-R 14,decision-t 14,jugador en turno  14,tiempo-R 15,decision-t 15,jugador en turno  15,tiempo-R 16,decision-t 16,jugador en turno  16,tiempo-R 17,decision-t 17,jugador en turno  17,tiempo-R 18,decision-t 18,jugador en turno  18,tiempo-R 19,decision-t 19,jugador en turno  19,tiempo-R 20,decision-t 20,jugador en turno  20,tiempo-R 21,decision-t 21,jugador en turno  21,tiempo-R 22,decision-t 22,jugador en turno  22,tiempo-R 23,decision-t 23,jugador en turno  23,tiempo-R 24,decision-t 24,jugador en turno  24,tiempo-R 25,decision-t 25,jugador en turno  25,tiempo-R 26,decision-t 26,jugador en turno  26,tiempo-R 27,decision-t 27,jugador en turno  27,tiempo-R 28,decision-t 28,jugador en turno  28,tiempo-R 29,decision-t 29,jugador en turno  29,tiempo-R 30,decision-t 30,jugador en turno  30,tiempo-R 31,decision-t 31,jugador en turno  31,tiempo-R 32,decision-t 32,jugador en turno  32,tiempo-R 33,decision-t 33,jugador en turno  33,tiempo-R 34,decision-t 34,jugador en turno  34,tiempo-R 35,decision-t 35,jugador en turno  35,tiempo-R 36,decision-t 36,jugador en turno  36,tiempo-R 37,decision-t 37,jugador en turno  37,tiempo-R 38,decision-t 38,jugador en turno  38,tiempo-R 39,decision-t 39,jugador en turno  39,tiempo-R 40,decision-t 40,jugador en turno  40,tiempo-R 41,decision-t 41,jugador en turno  41,tiempo-R 42,decision-t 42,jugador en turno  42,tiempo-R 43,decision-t 43,jugador en turno  43,tiempo-R 44,decision-t 44,jugador en turno  44,tiempo-R 45,decision-t 45,jugador en turno  45,tiempo-R 46,decision-t 46,jugador en turno  46,tiempo-R 47,decision-t 47,jugador en turno  47,tiempo-R 48,decision-t 48,jugador en turno  48,tiempo-R 49,decision-t 49,jugador en turno  49,tiempo-R 50,decision-t 50,jugador en turno  50,tiempo-R 51,decision-t 51,jugador en turno  51,tiempo-R 52,decision-t 52,jugador en turno  52,tiempo-R 53,decision-t 53,jugador en turno  53,tiempo-R 54,decision-t 54,jugador en turno  54,tiempo-R 55,decision-t 55,jugador en turno  55,tiempo-R 56,decision-t 56,jugador en turno  56,tiempo-R 57,decision-t 57,jugador en turno  57,tiempo-R 58,decision-t 58,jugador en turno  58,tiempo-R 59,decision-t 59,jugador en turno  59,tiempo-R 60,decision-t 60,jugador en turno  60,tiempo-R 61,decision-t 61,jugador en turno  61,tiempo-R 62,decision-t 62,jugador en turno  62,tiempo-R 63,decision-t 63,jugador en turno  63,tiempo-R 64,decision-t 64,jugador en turno  64,tiempo-R 65,decision-t 65,jugador en turno  65,tiempo-R 66,decision-t 66,jugador en turno  66,tiempo-R 67,decision-t 67,jugador en turno  67,tiempo-R 68,decision-t 68,jugador en turno  68,tiempo-R 69,decision-t 69,jugador en turno  69,tiempo-R 70,decision-t 70,jugador en turno  70,tiempo-R 71,decision-t 71,jugador en turno  71,tiempo-R 72,decision-t 72,jugador en turno  72,tiempo-R 73,decision-t 73,jugador en turno  73,tiempo-R 74,decision-t 74,jugador en turno  74,tiempo-R 75,decision-t 75,jugador en turno  75,tiempo-R 76,decision-t 76,jugador en turno  76,tiempo-R 77,decision-t 77,jugador en turno  77,tiempo-R 78,decision-t 78,jugador en turno  78,tiempo-R 79,decision-t 79,jugador en turno  79,tiempo-R 80,decision-t 80,jugador en turno  80,tiempo-R 81,decision-t 81,jugador en turno  81,tiempo-R 82,decision-t 82,jugador en turno  82,tiempo-R 83,decision-t 83,jugador en turno  83,tiempo-R 84,decision-t 84,jugador en turno  84,tiempo-R 85,decision-t 85,jugador en turno  85,tiempo-R 86,decision-t 86,jugador en turno  86,tiempo-R 87,decision-t 87,jugador en turno  87,tiempo-R 88,decision-t 88,jugador en turno  88,tiempo-R 89,decision-t 89,jugador en turno  89,tiempo-R 90,decision-t 90,jugador en turno  90,tiempo-R 91,decision-t 91,jugador en turno  91,tiempo-R 92,decision-t 92,jugador en turno  92,tiempo-R 93,decision-t 93,jugador en turno  93,tiempo-R 94,decision-t 94,jugador en turno  94,tiempo-R 95,decision-t 95,jugador en turno  95,tiempo-R 96,decision-t 96,jugador en turno  96,tiempo-R 97,decision-t 97,jugador en turno  97,tiempo-R 98,decision-t 98,jugador en turno  98,tiempo-R 99,decision-t 99,jugador en turno  99,tiempo-R 100,decision-t 100,jugador en turno  100,tiempo-R 101,decision-t 101,jugador en turno  101,tiempo-R 102,decision-t 102,jugador en turno  102,tiempo-R 103,decision-t 103,jugador en turno  103,tiempo-R 104,decision-t 104,jugador en turno  104,tiempo-R 105,decision-t 105,jugador en turno  105,tiempo-R 106,decision-t 106,jugador en turno  106,tiempo-R 107,decision-t 107,jugador en turno  107,tiempo-R 108,decision-t 108,jugador en turno  108,tiempo-R 109,decision-t 109,jugador en turno  109,tiempo-R 110,decision-t 110,jugador en turno  110,tiempo-R 111,decision-t 111,jugador en turno  111,tiempo-R 112,decision-t 112,jugador en turno  112,tiempo-R 113,decision-t 113,jugador en turno  113,tiempo-R 114,decision-t 114,jugador en turno  114,tiempo-R 115,decision-t 115,jugador en turno  115,tiempo-R 116,decision-t 116,jugador en turno  116,tiempo-R 117,decision-t 117,jugador en turno  117,tiempo-R 118,decision-t 118,jugador en turno  118,tiempo-R 119,decision-t 119,jugador en turno  119,tiempo-R 120,decision-t 120,jugador en turno  120,tiempo-R 121,decision-t 121,jugador en turno  121,tiempo-R 122,decision-t 122,jugador en turno  122,tiempo-R 123,decision-t 123,jugador en turno  123,tiempo-R 124,decision-t 124,jugador en turno  124,tiempo-R 125,decision-t 125,jugador en turno  125,tiempo-R 126,decision-t 126,jugador en turno  126,tiempo-R 127,decision-t 127,jugador en turno  127,tiempo-R 128,decision-t 128,jugador en turno  128,tiempo-R 129,decision-t 129,jugador en turno  129,tiempo-R 130,decision-t 130,jugador en turno  130,tiempo-R 131,decision-t 131,jugador en turno  131,tiempo-R 132,decision-t 132,jugador en turno  132,tiempo-R 133,decision-t 133,jugador en turno  133,tiempo-R 134,decision-t 134,jugador en turno  134,tiempo-R 135,decision-t 135,jugador en turno  135,tiempo-R 136,decision-t 136,jugador en turno  136,tiempo-R 137,decision-t 137,jugador en turno  137,tiempo-R 138,decision-t 138,jugador en turno  138,tiempo-R 139,decision-t 139,jugador en turno  139,tiempo-R 140,decision-t 140,jugador en turno  140,tiempo-R 141,decision-t 141,jugador en turno  141,tiempo-R 142,decision-t 142,jugador en turno  142,tiempo-R 143,decision-t 143,jugador en turno  143,tiempo-R 144,decision-t 144,jugador en turno  144,tiempo-R 145,decision-t 145,jugador en turno  145,tiempo-R 146,decision-t 146,jugador en turno  146,tiempo-R 147,decision-t 147,jugador en turno  147,tiempo-R 148,decision-t 148,jugador en turno  148,tiempo-R 149,decision-t 149,jugador en turno  149,tiempo-R 150,decision-t 150,jugador en turno  150,tiempo-R 151,decision-t 151,jugador en turno  151,tiempo-R 152,decision-t 152,jugador en turno  152,tiempo-R 153,decision-t 153,jugador en turno  153,tiempo-R 154,decision-t 154,jugador en turno  154,tiempo-R 155,decision-t 155,jugador en turno  155,tiempo-R 156,decision-t 156,jugador en turno  156,tiempo-R 157,decision-t 157,jugador en turno  157,tiempo-R 158,decision-t 158,jugador en turno  158,tiempo-R 159,decision-t 159,jugador en turno  159,tiempo-R 160,decision-t 160,jugador en turno  160,tiempo-R 161,decision-t 161,jugador en turno  161,tiempo-R 162,decision-t 162,jugador en turno  162,tiempo-R 163,decision-t 163,jugador en turno  163,tiempo-R 164,decision-t 164,jugador en turno  164,tiempo-R 165,decision-t 165,jugador en turno  165,tiempo-R 166,decision-t 166,jugador en turno  166,tiempo-R 167,decision-t 167,jugador en turno  167,tiempo-R 168,decision-t 168,jugador en turno  168,tiempo-R 169,decision-t 169,jugador en turno  169,tiempo-R 170,decision-t 170,jugador en turno  170,tiempo-R 171,decision-t 171,jugador en turno  171,tiempo-R 172,decision-t 172,jugador en turno  172,tiempo-R 173,decision-t 173,jugador en turno  173,tiempo-R 174,decision-t 174,jugador en turno  174,tiempo-R 175,decision-t 175,jugador en turno  175,tiempo-R 176,decision-t 176,jugador en turno  176,tiempo-R 177,decision-t 177,jugador en turno  177,tiempo-R 178,decision-t 178,jugador en turno  178
pancho13,185.52348446846008,185.8936870098114,371.4171714782715,2.217904567718506,0,0,3.376382350921631,0,0,5.70167875289917,0,0,8.90004587173462,3,1,10.393176317214966,0,0,14.557544231414795,2,1,16.35924983024597,0,0,19.8593807220459,0,0,21.426828622817993,0,0,25.69738268852234,3,1,26.828028440475464,0,0,30.939116716384888,0,0,32.355717420578,0,0,35.04113030433655,2,1,36.84437417984009,0,0,40.00582027435303,3,1,42.1991708278656,0,0,44.94677543640137,2,1,47.32919764518738,0,0,49.64015817642212,3,1,51.12363028526306,0,0,53.54291653633118,2,1,54.50737977027893,0,0,57.62039017677307,0,0,58.99879550933838,0,0,60.518104553222656,0,0,61.96340084075928,2,1,63.52510142326355,0,0,66.3110888004303,0,0,70.51165556907654,3,1,74.71349382400513,0,0,78.0260112285614,0,0,80.09046578407288,3,1,81.7164523601532,0,0,83.12322878837585,0,0,84.27770686149597,0,0,85.8921046257019,2,1,89.14830493927002,0,0,91.8897635936737,3,1,92.9789776802063,0,0,95.99606561660767,0,0,96.99016404151917,0,0,101.49829983711243,2,1,103.2535183429718,0,0,105.30705738067627,0,0,106.41414165496826,2,1,109.88561987876892,0,0,112.01705169677734,0,0,113.35967063903809,0,0,117.03862023353577,0,0,118.7815592288971,0,0,119.92606353759766,2,1,122.69085168838501,0,0,125.7534921169281,2,1,127.88067102432251,0,0,130.61057662963867,3,1,133.80000710487366,0,0,137.86567401885986,3,1,138.89500832557678,0,0,140.60753417015076,0,0,141.68052864074707,0,0,144.35438513755798,2,1,145.39255785942078,0,0,146.94690775871277,2,1,147.9041783809662,0,0,150.46783018112183,3,1,153.8866994380951,0,0,155.48947715759277,3,1,156.57171201705933,0,0,159.36588644981384,2,1,161.24215030670166,0,0,165.19158697128296,3,1,166.35230350494385,0,0,167.79462122917175,3,1,168.9624683856964,0,0,171.12252521514893,0,0,174.8601417541504,3,1,4.018051862716675,0,0,7.256144285202026,0,0,11.741096258163452,0,0,15.917268753051758,3,1,19.066336631774902,0,0,22.097128868103027,2,1,24.220632314682007,0,0,27.139207124710083,2,1,29.226503133773804,0,0,33.02359938621521,0,0,35.47566080093384,0,0,37.16918206214905,0,0,39.50493860244751,0,0,41.49254822731018,0,0,43.86330986022949,0,0,46.94611620903015,0,0,48.86494159698486,0,0,52.534324169158936,0,0,55.86246085166931,0,0,58.390127420425415,0,0,61.01223802566528,0,0,63.73408579826355,0,0,65.39829611778259,0,0,67.09090423583984,0,0,70.85335159301758,0,0,74.25971508026123,0,0,77.92126798629761,0,0,81.42066311836243,0,0,85.57575941085815,0,0,89.99530720710754,0,0,93.36116480827332,0,0,96.20191669464111,0,0,99.0407247543335,0,0,101.79309511184692,0,0,104.93524050712585,0,0,106.53282594680786,0,0,108.70384454727173,0,0,113.27268266677856,0,0,117.82490110397339,0,0,119.70272421836853,0,0,122.76977801322937,0,0,126.11720538139343,0,0,130.46880269050598,0,0,133.81451725959778,0,0,138.33519506454468,0,0,141.56644225120544,0,0,145.73850011825562,0,0,150.04283618927002,0,0,154.22915029525757,0,0,158.1728298664093,0,0,161.4335379600525,0,0,162.44384264945984,0,0,164.50280594825745,0,0,165.46578741073608,0,0,168.60758996009827,0,0,169.62522435188293,0,0,173.5180788040161,0,0,177.75413846969604,0,0
